CountryCode,SeriesCode,DESCRIPTION
VCT,DT.DOD.DECT.CD,"Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt data are excluded since BIS data include debt liabilities of offshore centers located in the country. BIS short-term debt data for 2009, 2010, and 2011 are $475 million, $480 million, and $385 million respectively."
VCT,DT.DOD.DSTC.CD,Short-term debt data are excluded since BIS data include debt liabilities of offshore centers located in the country.
VCT,NE.CON.PRVT.PP.CD,Estimates are based on regression.
VCT,NE.CON.PRVT.PP.KD,Estimates are based on regression.
VCT,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
VCT,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
VCT,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
VCT,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
VCT,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
VCT,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
VCT,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
VCT,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
VCT,PA.NUS.PPP,Estimates are based on regression.
VCT,PA.NUS.PPPC.RF,Estimates are based on regression.
VCT,PA.NUS.PRVT.PP,Estimates are based on regression.
VCT,SM.POP.NETM,Data sources : United Nations World Population Prospects
VCT,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
VCT,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
VCT,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
VCT,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
VCT,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
VCT,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
VCT,SP.DYN.LE00.IN,Derived using male and female life expectancy
VCT,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
VCT,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
VCT,SP.POP.GROW,Data sources: United Nations World Population Prospects
VCT,SP.POP.TOTL,Data sources: United Nations World Population Prospects
VEN,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2011 are sourced by the Quarterly External Debt Statistics database (www.worldbank.org/qeds). Short-term debt for 2011 is based on Central Bank data.
VEN,SG.GEN.PARL.ZS,"On 25 August 1999, the Constituent Assembly elected on 25 July adopted a decree putting the bicameral Congress on indefinite recess"
VEN,SM.POP.NETM,Data sources : United Nations World Population Prospects
VEN,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
VEN,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
VEN,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
VEN,SP.DYN.CBRT.IN,Data source : United Nations World Population Prospects
VEN,SP.DYN.CDRT.IN,Data source : United Nations World Population Prospects
VEN,SP.DYN.LE00.FE.IN,Data source : United Nations World Population Prospects
VEN,SP.DYN.LE00.IN,Derived using male and female life expectancy
VEN,SP.DYN.LE00.MA.IN,Data source : United Nations World Population Prospects
VEN,SP.DYN.TFRT.IN,Data source : United Nations World Population Prospects
VEN,SP.POP.GROW,Data sources: United Nations World Population Prospects
VEN,SP.POP.TOTL,Data sources: United Nations World Population Prospects
VIR,SM.POP.NETM,Data sources : United Nations World Population Prospects
VIR,SM.POP.TOTL,"Estimates are derived from data on foreign-born population. The estimates for the U. S. Virgin Islands include, to the extent possible, all persons born outside their territory."
VIR,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
VIR,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
VIR,SP.DYN.CBRT.IN,Data sources : U.S. Census Bureau
VIR,SP.DYN.CDRT.IN,Data sources : U.S. Census Bureau
VIR,SP.DYN.LE00.FE.IN,"Data sources : U.S. Census Bureau, United Nations World Population Prospects"
VIR,SP.DYN.LE00.IN,Derived using male and female life expectancy
VIR,SP.DYN.LE00.MA.IN,"Data sources : U.S. Census Bureau, United Nations World Population Prospects"
VIR,SP.DYN.TFRT.IN,"Data sources : U.S. Census Bureau, United Nations World Population Prospects"
VIR,SP.POP.GROW,"Data sources: U.S. Census Bureau, United Nations Population and Vital Statistics Report"
VIR,SP.POP.TOTL,"Data sources: U.S. Census Bureau, United Nations Population and Vital Statistics Report"
VNM,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt for 2011 is based on data from the BIS.
VNM,SM.POP.NETM,Data sources : United Nations World Population Prospects
VNM,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
VNM,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
VNM,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
VNM,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
VNM,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
VNM,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
VNM,SP.DYN.LE00.IN,Derived using male and female life expectancy
VNM,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
VNM,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
VNM,SP.POP.GROW,Data sources: General Statistics Office of Vietnam
VNM,SP.POP.TOTL,Data sources: General Statistics Office of Vietnam
VUT,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are World Bank staff estimates based on the original terms of the loans. Long-term private nonguaranteed debt data are not available. Short-term debt for 2011 is based on data from the BIS.
VUT,NE.CON.PRVT.PP.CD,Estimates are based on regression.
VUT,NE.CON.PRVT.PP.KD,Estimates are based on regression.
VUT,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
VUT,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
VUT,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
VUT,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
VUT,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
VUT,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
VUT,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
VUT,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
VUT,PA.NUS.PPP,Estimates are based on regression.
VUT,PA.NUS.PPPC.RF,Estimates are based on regression.
VUT,PA.NUS.PRVT.PP,Estimates are based on regression.
VUT,SM.POP.NETM,Data sources : United Nations World Population Prospects
VUT,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
VUT,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
VUT,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
VUT,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
VUT,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
VUT,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
VUT,SP.DYN.LE00.IN,Derived using male and female life expectancy
VUT,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
VUT,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
VUT,SP.POP.GROW,Data sources: United Nations World Population Prospects
VUT,SP.POP.TOTL,Data sources: United Nations World Population Prospects
WBG,NE.CON.PRVT.PP.CD,Estimates are based on regression.
WBG,NE.CON.PRVT.PP.KD,Estimates are based on regression.
WBG,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
WBG,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
WBG,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
WBG,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
WBG,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
WBG,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
WBG,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
WBG,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
WBG,PA.NUS.PPP,Estimates are based on regression.
WBG,PA.NUS.PPPC.RF,Estimates are based on regression.
WBG,PA.NUS.PRVT.PP,Estimates are based on regression.
WBG,SM.POP.NETM,Data sources and note : United Nations World Population Prospects (for State of Palestine)
WBG,SM.POP.TOTL,Estimates are derived from data on foreign-born population. The estimates for the Occupied Palestinian Territory refer to the number of Palestinian refugees registered by UNRWA.
WBG,SP.ADO.TFRT,Including East Jerusalem.
WBG,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects (for State of Palestine). Including East Jerusalem.
WBG,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects (for State of Palestine). Including East Jerusalem.
WBG,SP.DYN.CBRT.IN,"Data sources and note : Palestinian Central Bureau of Statistics, United Nations World Population Prospects (for State of Palestine)"
WBG,SP.DYN.CDRT.IN,"Data sources and note : Palestinian Central Bureau of Statistics, United Nations World Population Prospects (for State of Palestine)"
WBG,SP.DYN.LE00.FE.IN,Data sources and note : United Nations World Population Prospects (for State of Palestine)
WBG,SP.DYN.LE00.IN,Derived using male and female life expectancy
WBG,SP.DYN.LE00.MA.IN,Data sources and note : United Nations World Population Prospects (for State of Palestine)
WBG,SP.DYN.TFRT.IN,Data sources and note : United Nations World Population Prospects (for State of Palestine)
WBG,SP.DYN.TO65.FE.ZS,Including East Jerusalem.
WBG,SP.DYN.TO65.MA.ZS,Including East Jerusalem.
WBG,SP.POP.0014.TO.ZS,Excluding East Jerusalem.
WBG,SP.POP.1564.TO.ZS,Excluding East Jerusalem.
WBG,SP.POP.65UP.TO.ZS,Excluding East Jerusalem.
WBG,SP.POP.GROW,"Data sources: World Bank estimates based on data from Palestinian Central Bureau of Statistics, excluding E. Jerusalem."
WBG,SP.POP.TOTL,"Data sources: World Bank estimates based on data from Palestinian Central Bureau of Statistics, excluding E. Jerusalem."
WBG,SP.POP.TOTL.FE.ZS,Excluding East Jerusalem.
WSM,DT.DOD.DECT.CD,"Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt data are excluded since BIS data include debt liabilities of offshore centers located in the country. BIS short-term debt data for 2009, 2010, and 2011 are $1.2 billion,  $2.1 billion, and  $2.5 billion respectively."
WSM,DT.DOD.DSTC.CD,Short-term debt data are excluded since BIS data include debt liabilities of offshore centers located in the country.
WSM,NE.CON.PRVT.PP.CD,Estimates are based on regression.
WSM,NE.CON.PRVT.PP.KD,Estimates are based on regression.
WSM,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
WSM,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
WSM,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
WSM,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
WSM,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
WSM,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
WSM,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
WSM,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
WSM,PA.NUS.PPP,Estimates are based on regression.
WSM,PA.NUS.PPPC.RF,Estimates are based on regression.
WSM,PA.NUS.PRVT.PP,Estimates are based on regression.
WSM,SM.POP.NETM,Data sources : United Nations World Population Prospects
WSM,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
WSM,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
WSM,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
WSM,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
WSM,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
WSM,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
WSM,SP.DYN.LE00.IN,Derived using male and female life expectancy
WSM,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
WSM,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
WSM,SP.POP.GROW,Data sources: United Nations World Population Prospects
WSM,SP.POP.TOTL,Data sources: United Nations World Population Prospects
YEM,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2011 is based on data from the BIS.
YEM,SM.POP.NETM,Data sources : United Nations World Population Prospects
YEM,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
